O.Corte;Fecha;Articulo;Programado;Cortado;Entrega;Saldo;Corte;;;;Taller;;;;Taller Ext;;;;Limpiado;;  ;;Lavander;;;;Terminacion;;;;Muestras
00961201;13/12/2025;01421400  ;00001;000001; 000000; 000001;13/12/2025;13/12/2025;0;1;13/12/2025;16/12/2025;0;4;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;16/12/2025;  /  /    ;1;4;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;9;
00961202;13/12/2025;01421700  ;00001;000001; 000000; 000001;13/12/2025;15/12/2025;0;3;15/12/2025;16/12/2025;0;2;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;16/12/2025;  /  /    ;1;2;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;7;
00961203;13/12/2025;01422300  ;00001;000001; 000000; 000001;13/12/2025;13/12/2025;0;1;13/12/2025;  /  /    ;1;1;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;2;
00961204;13/12/2025;01363300  ;00001;000001; 000000; 000001;13/12/2025;13/12/2025;0;1;13/12/2025;  /  /    ;1;1;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;2;
00961205;13/12/2025;01380200  ;00001;000001; 000000; 000001;13/12/2025;15/12/2025;0;3;15/12/2025;07/01/2026;0;24;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;07/01/2026;  /  /    ;1;24;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;51;
00961206;13/12/2025;01388000  ;00001;000001; 000000; 000001;13/12/2025;15/12/2025;0;3;15/12/2025;  /  /    ;1;3;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;6;
00961207;13/12/2025;01421600  ;00001;000001; 000000; 000001;13/12/2025;13/12/2025;0;1;13/12/2025;16/12/2025;0;4;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;16/12/2025;  /  /    ;1;4;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;9;
00011538;15/12/2025;01410800  ;00264;000270; 000270; 000000;16/12/2025;17/12/2025;0;2;17/12/2025;30/12/2025;0;14;  /  /    ;  /  /    ;0;0;30/12/2025;05/01/2026;0;7;05/01/2026;08/01/2026;0;4;08/01/2026;12/01/2026;0;5;  /  /    ;  /  /    ;0;0;32;
00011539;15/12/2025;01422500  ;00576;000568; 000542; 000026;18/12/2025;18/12/2025;0;1;18/12/2025;08/01/2026;0;22;  /  /    ;  /  /    ;0;0;08/01/2026;13/01/2026;0;6;13/01/2026;14/01/2026;0;2;14/01/2026;09/02/2026;26;27;  /  /    ;  /  /    ;0;0;58;
00011540;15/12/2025;01422600  ;00506;000506; 000502; 000004;26/12/2025;29/12/2025;0;4;29/12/2025;12/01/2026;0;15;  /  /    ;  /  /    ;0;0;12/01/2026;13/01/2026;0;2;13/01/2026;12/02/2026;0;31;12/02/2026;18/02/2026;4;7;  /  /    ;  /  /    ;0;0;59;
00011541;15/12/2025;01421400  ;00568;000568; 000555; 000013;17/12/2025;17/12/2025;0;1;17/12/2025;31/12/2025;0;15;  /  /    ;  /  /    ;0;0;31/12/2025;07/01/2026;0;8;07/01/2026;16/02/2026;0;41;10/02/2026;26/02/2026;13;17;  /  /    ;  /  /    ;0;0;82;
00961208;15/12/2025;01423500  ;00004;000004; 000000; 000004;15/12/2025;15/12/2025;0;1;15/12/2025;  /  /    ;4;1;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;2;
00961209;15/12/2025;01424200  ;00004;000004; 000000; 000004;15/12/2025;15/12/2025;0;1;15/12/2025;18/12/2025;0;4;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;18/12/2025;  /  /    ;4;4;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;9;
00961210;15/12/2025;01423300  ;00008;000008; 000000; 000008;15/12/2025;15/12/2025;0;1;15/12/2025;26/12/2025;0;12;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;26/12/2025;  /  /    ;8;12;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;25;
00961211;15/12/2025;01423400  ;00008;000008; 000000; 000008;15/12/2025;15/12/2025;0;1;15/12/2025;26/12/2025;0;12;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;26/12/2025;  /  /    ;8;12;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;25;
00961212;15/12/2025;01423600  ;00004;000004; 000000; 000004;15/12/2025;16/12/2025;0;2;16/12/2025;  /  /    ;4;2;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;4;
00961213;15/12/2025;01423800  ;00004;000004; 000000; 000004;15/12/2025;15/12/2025;0;1;15/12/2025;07/01/2026;0;24;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;07/01/2026;  /  /    ;4;24;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;49;
00961214;15/12/2025;01424300  ;00004;000004; 000000; 000004;15/12/2025;16/12/2025;0;2;16/12/2025;18/12/2025;0;3;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;18/12/2025;  /  /    ;4;3;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;8;
00961215;05/01/2026;01423100  ;00001;000001; 000000; 000001;05/01/2026;05/01/2026;0;1;05/01/2026;15/01/2026;0;11;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;15/01/2026;16/02/2026;0;33;16/02/2026;  /  /    ;1;18;  /  /    ;  /  /    ;0;0;63;
00011543;06/01/2026;01422300  ;00566;000566; 000565; 000001;07/01/2026;09/01/2026;0;3;09/01/2026;16/01/2026;0;8;  /  /    ;  /  /    ;0;0;16/01/2026;20/01/2026;0;5;16/01/2026;26/02/2026;0;42;16/02/2026;23/02/2026;1;8;  /  /    ;  /  /    ;0;0;66;
00011544;06/01/2026;01420600  ;00506;000506; 000258; 000248;07/01/2026;09/01/2026;0;3;09/01/2026;10/02/2026;0;33;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;10/02/2026;16/02/2026;248;7;16/02/2026;27/02/2026;0;12;  /  /    ;  /  /    ;0;0;55;
00011546;07/01/2026;01421900  ;00140;000100; 000000; 000100;07/01/2026;10/01/2026;0;4;10/01/2026;13/02/2026;0;35;  /  /    ;  /  /    ;0;0;13/02/2026;17/02/2026;0;5;17/02/2026;  /  /    ;100;17;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;61;
00011547;07/01/2026;01422000  ;00110;000110; 000000; 000110;08/01/2026;10/01/2026;0;3;10/01/2026;13/02/2026;0;35;  /  /    ;  /  /    ;0;0;13/02/2026;17/02/2026;0;5;17/02/2026;02/03/2026;0;14;02/03/2026;  /  /    ;110;4;  /  /    ;  /  /    ;0;0;61;
00961216;07/01/2026;01420900  ;00001;000001; 000000; 000001;07/01/2026;07/01/2026;0;1;07/01/2026;  /  /    ;1;1;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;2;
00961217;09/01/2026;01422800  ;00004;000004; 000000; 000004;09/01/2026;09/01/2026;0;1;09/01/2026;12/01/2026;0;4;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;12/01/2026;  /  /    ;4;4;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;9;
00961218;09/01/2026;01424800  ;00001;000001; 000000; 000001;09/01/2026;09/01/2026;0;1;09/01/2026;  /  /    ;1;1;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;2;
09661217;09/01/2026;01422800  ;00004;000000; 000000; 000000;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;0;
00961219;12/01/2026;01421600  ;00001;000001; 000000; 000001;12/01/2026;12/01/2026;0;1;12/01/2026;  /  /    ;1;1;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;2;
00961220;13/01/2026;01421200  ;00001;000001; 000000; 000001;13/01/2026;13/01/2025;0;1;13/01/2025;  /  /    ;1;1;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;2;
00961221;14/01/2026;01425200  ;00001;000001; 000000; 000001;14/01/2026;14/01/2026;0;1;14/01/2026;  /  /    ;1;51;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;52;
00961222;14/01/2026;01425300  ;00001;000001; 000000; 000001;14/01/2026;14/01/2026;0;1;14/01/2026;  /  /    ;1;51;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;52;
00961223;14/01/2026;01425400  ;00001;000001; 000000; 000001;14/01/2026;14/01/2026;0;1;14/01/2026;  /  /    ;1;51;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;52;
00961224;14/01/2026;01425500  ;00001;000001; 000000; 000001;14/01/2026;14/01/2026;0;1;14/01/2026;  /  /    ;1;51;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;52;
09611222;14/01/2026;01425300  ;00001;000000; 000000; 000000;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;0;
00961225;16/01/2026;01421200  ;00001;000001; 000000; 000001;16/01/2026;16/01/2026;0;1;16/01/2026;  /  /    ;1;49;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;50;
00961226;16/01/2026;01421800  ;00001;000001; 000000; 000001;16/01/2026;16/01/2026;0;1;16/01/2026;  /  /    ;1;49;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;50;
00961227;16/01/2026;01422800  ;00001;000001; 000000; 000001;16/01/2026;16/01/2026;0;1;16/01/2026;  /  /    ;1;49;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;50;
00011545;19/01/2026;01423500  ;00700;000700; 000000; 000700;20/01/2026;26/01/2026;0;7;26/01/2026;20/02/2026;0;26;  /  /    ;  /  /    ;0;0;20/02/2026;02/03/2026;0;11;02/03/2026;04/03/2026;570;3;04/03/2026;  /  /    ;130;2;  /  /    ;  /  /    ;0;0;49;
00961228;20/01/2026;01423600  ;00001;000001; 000000; 000001;20/01/2026;20/01/2026;0;1;20/01/2026;  /  /    ;1;45;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;46;
00011548;21/01/2026;01424800  ;00520;000520; 000000; 000520;22/01/2026;23/01/2026;0;2;  /  /    ;  /  /    ;0;0;23/01/2026;28/02/2026;0;37;28/02/2026;03/03/2026;0;4;03/03/2026;03/03/2026;155;1;03/03/2026;  /  /    ;365;3;  /  /    ;  /  /    ;0;0;47;
00011549;21/01/2026;01424700  ;00520;000520; 000000; 000520;21/01/2026;28/01/2026;0;8;  /  /    ;  /  /    ;0;0;28/01/2026;04/03/2026;0;36;04/03/2026;  /  /    ;520;2;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;46;
00011550;21/01/2026;01420100  ;00520;000520; 000000; 000520;21/01/2026;28/01/2026;0;8;  /  /    ;  /  /    ;0;0;28/01/2026;  /  /    ;520;37;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;45;
00011551;21/01/2026;01424000  ;00510;000510; 000510; 000000;23/01/2026;26/01/2026;0;4;26/01/2026;16/02/2026;0;22;  /  /    ;  /  /    ;0;0;16/02/2026;20/02/2026;0;5;20/02/2026;23/02/2026;0;4;23/02/2026;25/02/2026;0;3;  /  /    ;  /  /    ;0;0;38;
00961229;21/01/2026;01430200  ;00001;000001; 000000; 000001;21/01/2026;21/01/2026;0;1;21/01/2026;  /  /    ;1;44;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;45;
00961230;22/01/2026;01430100  ;00001;000001; 000000; 000001;22/01/2026;22/01/2026;0;1;22/01/2026;21/01/2026;0;1;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;21/01/2026;16/02/2026;0;27;16/02/2026;  /  /    ;1;18;  /  /    ;  /  /    ;0;0;47;
00961231;22/01/2026;01430300  ;00001;000001; 000000; 000001;22/01/2026;22/01/2026;0;1;22/01/2026;26/01/2026;0;5;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;26/01/2026;16/02/2026;0;22;16/02/2026;  /  /    ;1;18;  /  /    ;  /  /    ;0;0;46;
00961232;22/01/2026;01430700  ;00001;000001; 000000; 000001;22/01/2026;22/01/2026;0;1;22/01/2026;17/02/2025;0;1;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;17/02/2025;23/02/2026;0;1;23/02/2026;  /  /    ;1;11;  /  /    ;  /  /    ;0;0;14;
00961233;26/01/2026;01430800  ;00001;000001; 000000; 000001;26/01/2026;26/01/2026;0;1;26/01/2026;26/02/2026;0;32;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;26/02/2026;26/02/2026;0;1;26/02/2026;  /  /    ;1;8;  /  /    ;  /  /    ;0;0;42;
00961234;26/01/2026;01430900  ;00001;000001; 000000; 000001;26/01/2026;26/01/2026;0;1;26/01/2026;27/01/2026;0;2;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;27/01/2026;16/02/2026;0;21;16/02/2026;  /  /    ;1;18;  /  /    ;  /  /    ;0;0;42;
00961235;26/01/2026;01431000  ;00001;000001; 000000; 000001;26/01/2026;26/01/2025;0;1;26/01/2025;17/02/2026;0;1;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;17/02/2026;23/02/2026;0;7;23/02/2026;  /  /    ;1;11;  /  /    ;  /  /    ;0;0;20;
00961237;26/01/2026;01431100  ;00001;000001; 000000; 000001;26/01/2026;26/01/2026;0;1;26/01/2026;17/02/2025;0;1;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;17/02/2025;23/02/2026;0;1;23/02/2026;  /  /    ;1;11;  /  /    ;  /  /    ;0;0;14;
00961238;26/01/2026;01430400  ;00001;000001; 000001; 000000;26/01/2026;26/01/2026;0;1;26/01/2026;23/02/2026;0;29;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;23/02/2026;27/02/2026;0;5;27/02/2026;02/02/2026;0;1;  /  /    ;  /  /    ;0;0;36;
00961239;26/01/2026;01430500  ;00001;000001; 000001; 000000;26/01/2026;26/01/2026;0;1;26/01/2026;23/02/2026;0;29;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;23/02/2026;27/02/2026;0;5;27/02/2026;02/02/2026;0;1;  /  /    ;  /  /    ;0;0;36;
00961240;28/01/2026;03430600  ;00001;000001; 000000; 000001;28/01/2026;23/02/2026;0;27;23/02/2026;  /  /    ;1;11;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;38;
00011552;02/02/2026;01422800  ;00500;000550; 000000; 000550;03/02/2026;05/02/2026;0;3;  /  /    ;  /  /    ;0;0;05/02/2026;  /  /    ;550;29;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;32;
00011554;04/02/2026;01421800  ;00856;000852; 000000; 000852;24/02/2026;26/02/2028;0;29;26/02/2028;04/03/2026;0;1;  /  /    ;  /  /    ;0;0;04/03/2026;  /  /    ;852;2;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;32;
00011555;05/02/2026;01420500  ;00751;000755; 000745; 000010;10/02/2026;11/02/2026;0;2;11/02/2026;24/02/2026;0;14;  /  /    ;  /  /    ;0;0;24/02/2026;24/02/2026;0;1;24/02/2026;27/02/2026;0;4;25/02/2026;04/03/2026;10;8;  /  /    ;  /  /    ;0;0;29;
00961242;10/02/2026;01421800  ;00001;000001; 000001; 000000;10/02/2026;10/02/2026;0;1;10/02/2026;12/02/2026;0;3;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;12/02/2026;13/02/2026;0;2;13/02/2026;13/02/2026;0;1;  /  /    ;  /  /    ;0;0;7;
00011556;11/02/2026;01420900  ;00500;000502; 000000; 000502;16/02/2026;17/02/2026;0;2;17/02/2026;26/02/2026;0;10;  /  /    ;  /  /    ;0;0;26/02/2026;04/03/2026;0;7;04/03/2026;  /  /    ;502;2;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;21;
00011557;11/02/2026;01421100  ;00500;000446; 000000; 000446;11/02/2026;11/02/2026;0;1;11/02/2026;02/03/2026;4;20;  /  /    ;  /  /    ;0;0;02/03/2026;02/03/2026;0;1;02/03/2026;04/03/2026;215;3;04/03/2026;  /  /    ;227;2;  /  /    ;  /  /    ;0;0;27;
00961243;13/02/2026;01431700  ;00001;000001; 000000; 000001;13/02/2026;13/02/2026;0;1;13/02/2026;23/02/2026;0;11;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;23/02/2026;27/02/2026;0;5;27/02/2026;  /  /    ;1;7;  /  /    ;  /  /    ;0;0;24;
00961244;13/02/2026;01431200  ;00001;000001; 000001; 000000;13/02/2026;13/02/2026;0;1;13/02/2026;23/02/2026;0;11;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;23/02/2026;27/02/2026;0;5;27/02/2026;02/02/2026;0;1;  /  /    ;  /  /    ;0;0;18;
00961245;13/02/2026;01431300  ;00001;000001; 000001; 000000;13/02/2026;13/02/2026;0;1;13/02/2026;24/02/2026;0;12;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;24/02/2026;27/02/2026;0;4;27/02/2026;02/02/2026;0;1;  /  /    ;  /  /    ;0;0;18;
00961246;13/02/2026;01432000  ;00001;000001; 000000; 000001;13/02/2026;13/02/2026;0;1;13/02/2026;23/02/2026;0;11;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;23/02/2026;27/02/2026;0;5;27/02/2026;  /  /    ;1;7;  /  /    ;  /  /    ;0;0;24;
00961247;13/02/2026;01432300  ;00001;000001; 000000; 000001;13/02/2026;13/02/2026;0;1;13/02/2026;23/02/2026;0;11;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;23/02/2026;27/02/2026;0;5;27/02/2026;  /  /    ;1;7;  /  /    ;  /  /    ;0;0;24;
00961248;13/02/2026;01432100  ;00001;000001; 000000; 000001;13/02/2026;13/02/2026;0;1;13/02/2026;26/02/2026;0;14;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;26/02/2026;26/02/2026;0;1;26/02/2026;  /  /    ;1;8;  /  /    ;  /  /    ;0;0;24;
00961249;13/02/2026;01431900  ;00001;000001; 000000; 000001;13/02/2026;13/02/2026;0;1;13/02/2026;26/02/2026;0;14;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;26/02/2026;26/02/2026;0;1;26/02/2026;  /  /    ;1;8;  /  /    ;  /  /    ;0;0;24;
00961250;16/02/2026;01432200  ;00001;000001; 000000; 000001;16/02/2026;23/02/2026;0;8;23/02/2026;23/02/2026;0;1;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;23/02/2026;27/02/2026;0;5;27/02/2026;  /  /    ;1;7;  /  /    ;  /  /    ;0;0;21;
00011558;17/02/2026;01422700  ;00500;000502; 000000; 000502;18/02/2026;20/02/2026;0;3;  /  /    ;  /  /    ;0;0;20/02/2026;  /  /    ;502;14;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;17;
00011559;17/02/2026;01421400  ;00498;000500; 000000; 000500;24/02/2026;24/02/2026;0;1;24/02/2026;27/02/2026;0;4;  /  /    ;  /  /    ;0;0;27/02/2026;04/03/2026;0;6;04/03/2026;  /  /    ;500;2;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;13;
00011560;19/02/2026;01424900  ;00520;000468; 000000; 000468;23/02/2026;27/02/2026;0;5;  /  /    ;  /  /    ;0;0;27/02/2026;  /  /    ;468;7;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;12;
00011561;19/02/2026;01423900  ;00500;000000; 000000; 000000;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;0;
00011562;19/02/2026;01423600  ;00500;000000; 000000; 000000;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;0;
00961251;26/02/2026;01430100  ;00001;000001; 000000; 000001;26/02/2026;26/02/2026;0;1;26/02/2026;  /  /    ;1;8;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;9;
00961252;26/02/2026;01430300  ;00001;000001; 000000; 000001;26/02/2026;26/02/2026;0;1;26/02/2026;  /  /    ;1;8;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;9;
00961253;26/02/2026;01430700  ;00001;000001; 000000; 000001;26/02/2026;26/02/2026;0;1;26/02/2026;  /  /    ;1;8;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;9;
00961254;26/02/2026;01430900  ;00001;000001; 000000; 000001;26/02/2026;26/02/2026;0;1;26/02/2026;  /  /    ;1;8;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;9;
00961255;26/02/2026;01431000  ;00001;000001; 000000; 000001;26/02/2026;26/02/2026;0;1;26/02/2026;  /  /    ;1;8;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;9;
00961256;26/02/2026;01431100  ;00001;000001; 000000; 000001;26/02/2026;26/02/2026;0;1;26/02/2026;  /  /    ;1;8;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;9;
00011563;27/02/2026;01423400  ;00627;000000; 000000; 000000;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;0;
00011564;02/03/2026;01423300  ;00407;000000; 000000; 000000;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;0;
00011565;04/03/2026;01422100  ;00342;000000; 000000; 000000;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;0;
00011566;04/03/2026;01420200  ;00336;000000; 000000; 000000;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;  /  /    ;  /  /    ;0;0;0;
